,user,cat,regularitynbFollowing,regularitynbCatchup,regularitynbIndependant,nbVideos,regularitybehavior,regularityClasses,features,probability,prediction
358,5fad3306-616d-9b57-3411-75efa34d,Ordinary - Unregistered,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,Mixed - No predominent behavior,3,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]","[0.679883286085819,3.7624250729633117e-16,0.32011671391418056]",0
359,600fadb1-9f64-3bf4-b14c-378c45ae,Ordinary - Unregistered,0.45454545454545453,0.0,0.5454545454545454,11.0,Independant,1,"[0.45454545454545453,0.0,0.5454545454545454]","[0.7649657316741286,9.870261134748484e-16,0.23503426832587038]",0
360,6408c27b-ab13-d145-5b44-24f30202,Ordinary - Unregistered,0.25,0.75,0.0,4.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
361,6613f3e0-2e08-24f1-52ba-bfab8807,Ordinary - Unregistered,0.1111111111111111,0.8888888888888888,0.0,9.0,Catch-upper,2,"[0.1111111111111111,0.8888888888888888,0.0]","[0.2575042520419327,9.04601970358226e-16,0.7424957479580664]",2
362,6809fd15-56b5-3424-e33d-88eb107c,Ordinary - Unregistered,0.2,0.8,0.0,5.0,Catch-upper,2,"[0.2,0.8,0.0]","[0.3381340277355486,6.690194749827728e-16,0.6618659722644507]",2
363,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,Ordinary - Unregistered,0.8571428571428571,0.14285714285714285,0.0,7.0,Follower,0,"[0.8571428571428571,0.14285714285714285,0.0]","[0.8793676074866508,1.0451012363613035e-15,0.12063239251334806]",0
364,6c86b1d0-fd95-c414-78d2-9495251b,Ordinary - Unregistered,0.8,0.2,0.0,5.0,Follower,0,"[0.8,0.2,0.0]","[0.8544201613204421,8.174926134921848e-16,0.1455798386795571]",0
365,6e25573c-8b7b-a2e7-a782-480ddb63,Ordinary - Unregistered,0.25,0.25,0.5,4.0,Independant,1,"[0.25,0.25,0.5]","[0.7149122452387098,6.34149543599284e-16,0.2850877547612896]",0
366,6f168bc8-c816-a359-ba88-da8c663d,Ordinary - Unregistered,0.125,0.75,0.125,8.0,Catch-upper,2,"[0.125,0.75,0.125]","[0.38473968059850117,6.154434702232996e-16,0.6152603194014983]",2
367,6f359ebe-9f0a-2bae-a27a-c4ec1712,Ordinary - Unregistered,0.5,0.5,0.0,6.0,Mixed - No predominent behavior,3,"[0.5,0.5,0.0]","[0.6426276043455645,4.454524995303734e-16,0.357372395654435]",0
368,6f99bc0c-a871-5dd6-80cb-22296ada,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
369,70eacff4-a340-e4fd-746a-807b58c3,Ordinary - Unregistered,0.16666666666666666,0.4166666666666667,0.4166666666666667,12.0,Mixed - No predominent behavior,3,"[0.16666666666666666,0.4166666666666667,0.4166666666666667]","[0.6472941921706644,5.519275165229039e-16,0.3527058078293351]",0
370,74105285-3bd1-71b2-bb2b-df56e6f7,Ordinary - Unregistered,0.25,0.5,0.25,4.0,Catch-upper,2,"[0.25,0.5,0.25]","[0.5869809335981859,3.832615637702713e-16,0.4130190664018137]",0
371,74df8aff-e884-bc0d-7710-a23afc0d,Ordinary - Unregistered,0.0,0.0,1.0,5.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
372,7550652e-a184-e590-1205-03d91e86,Ordinary - Unregistered,1.0,0.0,0.0,5.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
373,755f4b52-e48e-eda7-42c0-2dabd3cf,Ordinary - Unregistered,0.3333333333333333,0.16666666666666666,0.5,6.0,Mixed - No predominent behavior,3,"[0.3333333333333333,0.16666666666666666,0.5]","[0.7352008312421111,6.342789185826381e-16,0.26479916875788834]",0
374,75bece44-7ed0-9de1-f411-854abe3b,Ordinary - Unregistered,0.5,0.0,0.5,4.0,Follower,0,"[0.5,0.0,0.5]","[0.769823439123357,8.629353674372629e-16,0.230176560876642]",0
375,77d5ac07-0cfc-ac01-e741-58dae777,Ordinary - Unregistered,0.0,0.0,1.0,8.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
376,78928b9d-af19-1353-e439-c5b1d36f,Ordinary - Unregistered,0.2,0.8,0.0,5.0,Catch-upper,2,"[0.2,0.8,0.0]","[0.3381340277355486,6.690194749827728e-16,0.6618659722644507]",2
377,78f08216-f3b9-62f6-7676-e8f9b3e2,Ordinary - Unregistered,0.6,0.4,0.0,5.0,Follower,0,"[0.6,0.4,0.0]","[0.7289850657175401,4.831179648954612e-16,0.2710149342824595]",0
378,7b7820c3-5040-cdf4-4448-bacd9426,Ordinary - Unregistered,0.1111111111111111,0.8888888888888888,0.0,9.0,Catch-upper,2,"[0.1111111111111111,0.8888888888888888,0.0]","[0.2575042520419327,9.04601970358226e-16,0.7424957479580664]",2
379,7c6856f2-bacb-4be2-61d0-ba4bf284,Ordinary - Unregistered,0.8,0.2,0.0,5.0,Follower,0,"[0.8,0.2,0.0]","[0.8544201613204421,8.174926134921848e-16,0.1455798386795571]",0
380,7d0acedd-f795-6e39-b508-3eea42ac,Ordinary - Unregistered,0.8571428571428571,0.0,0.14285714285714285,7.0,Follower,0,"[0.8571428571428571,0.0,0.14285714285714285]","[0.8758237204167517,1.1314138125437576e-15,0.12417627958324713]",0
381,80e6c3aa-f56c-4679-d623-79d6fd2d,Ordinary - Unregistered,0.25,0.0,0.75,4.0,Independant,1,"[0.25,0.0,0.75]","[0.776771312262794,2.941544746788618e-15,0.22322868773720322]",0
382,85d4f155-5a13-7eb1-4d96-5c0b6e30,Ordinary - Unregistered,0.07692307692307693,0.7692307692307693,0.15384615384615385,13.0,Catch-upper,2,"[0.07692307692307693,0.7692307692307693,0.15384615384615385]","[0.37214007128830134,7.071518630192299e-16,0.6278599287116978]",2
383,8a2e2082-7444-5533-6931-1b05fd88,Ordinary - Unregistered,0.14285714285714285,0.5714285714285714,0.2857142857142857,7.0,Catch-upper,2,"[0.14285714285714285,0.5714285714285714,0.2857142857142857]","[0.542178085079213,5.028042883918277e-16,0.4578219149207865]",0
384,8a68d73e-17f5-4571-ef15-e1d03878,Ordinary - Unregistered,0.1,0.1,0.8,10.0,Independant,1,"[0.1,0.1,0.8]","[0.7953805829060386,4.4029532491657785e-15,0.20461941709395692]",0
385,8a6d88da-00af-01eb-e85b-db817e28,Ordinary - Unregistered,0.25,0.5,0.25,8.0,Catch-upper,2,"[0.25,0.5,0.25]","[0.5869809335981859,3.832615637702713e-16,0.4130190664018137]",0
386,8ae29d55-64a1-1cf2-962b-4a35e380,Ordinary - Unregistered,0.1,0.5,0.4,10.0,Mixed - No predominent behavior,3,"[0.1,0.5,0.4]","[0.6064600952590992,6.42881744825017e-16,0.3935399047409002]",0
387,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,Ordinary - Unregistered,0.0,0.0,1.0,13.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
388,8cedbb4b-6088-0b3c-fc04-ad8ce093,Ordinary - Unregistered,0.1111111111111111,0.4444444444444444,0.4444444444444444,9.0,Mixed - No predominent behavior,3,"[0.1111111111111111,0.4444444444444444,0.4444444444444444]","[0.6421421093055781,6.79816288970578e-16,0.35785789069442125]",0
389,8f38fcd5-8798-9850-2359-5268418e,Ordinary - Unregistered,0.125,0.375,0.5,8.0,Independant,1,"[0.125,0.375,0.5]","[0.6804251611174429,7.673043531358805e-16,0.31957483888255633]",0
390,9187a2a4-6ffb-f4f5-f012-df8a1141,Ordinary - Unregistered,0.75,0.0,0.25,4.0,Follower,0,"[0.75,0.0,0.25]","[0.8362316340390517,8.206072365516757e-16,0.1637683659609476]",0
391,92d86eda-129e-0d8c-0a73-835acef9,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
392,9627fef7-14c0-4a88-0954-9cf43b68,Ordinary - Unregistered,0.1111111111111111,0.0,0.8888888888888888,9.0,Independant,1,"[0.1111111111111111,0.0,0.8888888888888888]","[0.8128950138982459,9.672056230273954e-15,0.18710498610174434]",0
393,97372a43-0a6d-3145-e63f-0202242e,Ordinary - Unregistered,0.16666666666666666,0.0,0.8333333333333334,6.0,Independant,1,"[0.16666666666666666,0.0,0.8333333333333334]","[0.7962467156157711,5.757180120237586e-15,0.20375328438422322]",0
394,97f93288-c344-0f1f-19c0-14aff5aa,Ordinary - Unregistered,0.6666666666666666,0.0,0.3333333333333333,9.0,Follower,0,"[0.6666666666666666,0.0,0.3333333333333333]","[0.8081427930354823,7.349067450854392e-16,0.19185720696451689]",0
395,98599cc0-703a-b3be-34dc-7bcf7e6a,Ordinary - Unregistered,0.125,0.875,0.0,8.0,Catch-upper,2,"[0.125,0.875,0.0]","[0.2693310913533239,8.581373495913879e-16,0.7306689086466753]",2
396,987749e2-fc0f-96db-2aa7-7df33e6d,Ordinary - Unregistered,0.5,0.5,0.0,4.0,Follower,0,"[0.5,0.5,0.0]","[0.6426276043455645,4.454524995303734e-16,0.357372395654435]",0
397,991dbd0d-8c68-1ed6-f469-0348585f,Ordinary - Unregistered,0.8571428571428571,0.0,0.14285714285714285,7.0,Follower,0,"[0.8571428571428571,0.0,0.14285714285714285]","[0.8758237204167517,1.1314138125437576e-15,0.12417627958324713]",0
398,9946a658-3dc0-f680-6e04-89182b0f,Ordinary - Unregistered,0.16666666666666666,0.16666666666666666,0.6666666666666666,6.0,Independant,1,"[0.16666666666666666,0.16666666666666666,0.6666666666666666]","[0.7578189151927776,1.5908027057276266e-15,0.24218108480722084]",0
399,999f9f91-e880-70f1-00d3-e8994609,Ordinary - Unregistered,0.375,0.125,0.5,8.0,Independant,1,"[0.375,0.125,0.5]","[0.7445764041339766,6.591458135100575e-16,0.25542359586602265]",0
400,99d9bce0-1f7d-da02-6d84-afe0122e,Ordinary - Unregistered,0.14285714285714285,0.7142857142857143,0.14285714285714285,7.0,Catch-upper,2,"[0.14285714285714285,0.7142857142857143,0.14285714285714285]","[0.4167443992042165,5.592736075404138e-16,0.5832556007957829]",2
401,9c5c43e2-3def-6e8f-844e-4ee72d08,Ordinary - Unregistered,0.0,0.0,1.0,8.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
